,PAR,date
2565,0.370833333,4/12/15 0:30
2566,0.368666667,4/12/15 1:00
2567,0.373,4/12/15 1:30
2568,0.371166667,4/12/15 2:00
2569,0.369333333,4/12/15 2:30
2570,0.368333333,4/12/15 3:00
2571,0.3705,4/12/15 3:30
2572,0.370333333,4/12/15 4:00
2573,0.372166667,4/12/15 4:30
2574,0.3705,4/12/15 5:00
2575,0.373333333,4/12/15 5:30
2576,9.9635,4/12/15 6:00
2577,108.57,4/12/15 6:30
2578,320.28333330000004,4/12/15 7:00
2579,550.2333332999999,4/12/15 7:30
2580,865.45,4/12/15 8:00
2581,973.6333332999999,4/12/15 8:30
2582,1288.5,4/12/15 9:00
2583,1400.666667,4/12/15 9:30
2584,1088.5,4/12/15 10:00
2585,1614.5,4/12/15 10:30
2586,1470.666667,4/12/15 11:00
2587,1361.966667,4/12/15 11:30
2588,739.4333333,4/12/15 12:00
2589,1772.8333329999998,4/12/15 12:30
2590,1618.333333,4/12/15 13:00
2591,954.85,4/12/15 13:30
2592,1494.0,4/12/15 14:00
2593,1662.166667,4/12/15 14:30
2594,1566.333333,4/12/15 15:00
2595,1234.0,4/12/15 15:30
2596,534.4166667,4/12/15 16:00
2597,487.5,4/12/15 16:30
2598,392.8666667,4/12/15 17:00
2599,169.95,4/12/15 17:30
2600,40.06833333,4/12/15 18:00
2601,1.851833333,4/12/15 18:30
2602,0.373333333,4/12/15 19:00
2603,0.374166667,4/12/15 19:30
2604,0.370666667,4/12/15 20:00
2605,0.36666666700000006,4/12/15 20:30
2606,0.3695,4/12/15 21:00
2607,0.373333333,4/12/15 21:30
2608,0.3715,4/12/15 22:00
2609,0.368,4/12/15 22:30
2610,0.371166667,4/12/15 23:00
2611,0.370166667,4/12/15 23:30
2612,0.3725,4/13/15 0:00
2613,0.371,4/13/15 0:30
2614,0.373,4/13/15 1:00
2615,0.369333333,4/13/15 1:30
2616,0.367333333,4/13/15 2:00
2617,0.369166667,4/13/15 2:30
2618,0.37,4/13/15 3:00
2619,0.36666666700000006,4/13/15 3:30
2620,0.370666667,4/13/15 4:00
2621,0.368833333,4/13/15 4:30
2622,0.369,4/13/15 5:00
2623,0.3695,4/13/15 5:30
2624,10.88833333,4/13/15 6:00
2625,101.9933333,4/13/15 6:30
2626,307.6333333,4/13/15 7:00
2627,531.0833333,4/13/15 7:30
2628,537.9833332999999,4/13/15 8:00
2629,817.5,4/13/15 8:30
2630,1110.2,4/13/15 9:00
2631,1636.833333,4/13/15 9:30
2632,1345.0,4/13/15 10:00
2633,1242.833333,4/13/15 10:30
2634,1673.9,4/13/15 11:00
2635,1287.333333,4/13/15 11:30
2636,2205.0,4/13/15 12:00
2637,1612.833333,4/13/15 12:30
2638,1776.1666670000002,4/13/15 13:00
2639,2034.5,4/13/15 13:30
2640,1865.6666670000002,4/13/15 14:00
2641,1382.166667,4/13/15 14:30
2642,1028.65,4/13/15 15:00
2643,861.7666667000001,4/13/15 15:30
2644,768.6666667000001,4/13/15 16:00
2645,313.3333333,4/13/15 16:30
2646,169.83333330000002,4/13/15 17:00
2647,99.79666667,4/13/15 17:30
2648,32.60133333,4/13/15 18:00
2649,0.819666667,4/13/15 18:30
2650,0.369,4/13/15 19:00
2651,0.372166667,4/13/15 19:30
2652,0.368833333,4/13/15 20:00
2653,0.368166667,4/13/15 20:30
2654,0.3665,4/13/15 21:00
2655,0.369166667,4/13/15 21:30
2656,0.367833333,4/13/15 22:00
2657,0.369333333,4/13/15 22:30
2658,0.370166667,4/13/15 23:00
2659,0.367666667,4/13/15 23:30
2660,0.369333333,4/14/15 0:00
2661,0.368833333,4/14/15 0:30
2662,0.369666667,4/14/15 1:00
2663,0.36700000000000005,4/14/15 1:30
2664,0.3675,4/14/15 2:00
2665,0.365833333,4/14/15 2:30
2666,0.3675,4/14/15 3:00
2667,0.363,4/14/15 3:30
2668,0.365833333,4/14/15 4:00
2669,0.36700000000000005,4/14/15 4:30
2670,0.36466666700000006,4/14/15 5:00
2671,0.36316666700000005,4/14/15 5:30
2672,9.811333333,4/14/15 6:00
2673,83.90666667,4/14/15 6:30
2674,187.15,4/14/15 7:00
2675,543.5333333,4/14/15 7:30
2676,920.9166667000002,4/14/15 8:00
2677,1163.833333,4/14/15 8:30
2678,1193.5,4/14/15 9:00
2679,1299.833333,4/14/15 9:30
