,wind.speed,date
2184,4.162416115,4/4/15 1:00
2185,4.122732781,4/4/15 1:30
2186,4.908588366,4/4/15 2:00
2187,5.138391455,4/4/15 2:30
2188,4.794464091,4/4/15 3:00
2189,4.97297274,4/4/15 3:30
2190,4.951873376,4/4/15 4:00
2191,4.348237183,4/4/15 4:30
2192,3.941185172,4/4/15 5:00
2193,4.29286299,4/4/15 5:30
2194,4.230340389,4/4/15 6:00
2195,3.730828185,4/4/15 6:30
2196,3.3752847989999997,4/4/15 7:00
2197,4.324743194,4/4/15 7:30
2198,4.060235967,4/4/15 8:00
2199,4.262653448,4/4/15 8:30
2200,4.453186663,4/4/15 9:00
2201,4.555910239,4/4/15 9:30
2202,4.568637788,4/4/15 10:00
2203,4.712668839,4/4/15 10:30
2204,4.926562719,4/4/15 11:00
2205,4.255177027,4/4/15 11:30
2206,5.285063035,4/4/15 12:00
2207,5.627356901000001,4/4/15 12:30
2208,5.166360966,4/4/15 13:00
2209,5.904820545,4/4/15 13:30
2210,5.589099978999999,4/4/15 14:00
2211,6.030373383,4/4/15 14:30
2212,6.06300055,4/4/15 15:00
2213,6.087431726,4/4/15 15:30
2214,5.611258959,4/4/15 16:00
2215,5.2398427839999995,4/4/15 16:30
2216,4.976661236,4/4/15 17:00
2217,4.689125649,4/4/15 17:30
2218,4.644059976,4/4/15 18:00
2219,3.8824661289999995,4/4/15 18:30
2220,3.6032328330000003,4/4/15 19:00
2221,4.496903821,4/4/15 19:30
2222,4.398894765,4/4/15 20:00
2223,4.651296652,4/4/15 20:30
2224,4.352800621,4/4/15 21:00
2225,3.95876162,4/4/15 21:30
2226,4.511017638999999,4/4/15 22:00
2227,3.9094005430000003,4/4/15 22:30
2228,4.174532442,4/4/15 23:00
2229,3.941976136,4/4/15 23:30
2230,3.375685279,4/5/15 0:00
2231,2.942842901,4/5/15 0:30
2232,3.947643835,4/5/15 1:00
2233,3.77112496,4/5/15 1:30
2234,3.767682497,4/5/15 2:00
2235,4.182729054,4/5/15 2:30
2236,4.68018366,4/5/15 3:00
2237,4.471040979,4/5/15 3:30
2238,3.8525688710000003,4/5/15 4:00
2239,3.9656699960000004,4/5/15 4:30
2240,3.221298898,4/5/15 5:00
2241,4.12041915,4/5/15 5:30
2242,3.194215606,4/5/15 6:00
2243,3.5066586660000003,4/5/15 6:30
2244,3.997405632,4/5/15 7:00
2245,4.156703188,4/5/15 7:30
2246,4.501258707,4/5/15 8:00
2247,4.704172493,4/5/15 8:30
2248,4.626842206,4/5/15 9:00
2249,4.19239066,4/5/15 9:30
2250,5.15419062,4/5/15 10:00
2251,4.820617311,4/5/15 10:30
2252,4.945402569,4/5/15 11:00
2253,4.893744921000001,4/5/15 11:30
2254,5.302358900000001,4/5/15 12:00
2255,5.378849641,4/5/15 12:30
2256,5.092744712,4/5/15 13:00
2257,4.633291213,4/5/15 13:30
2258,3.8101883919999997,4/5/15 14:00
2259,4.513373406,4/5/15 14:30
2260,4.897910738,4/5/15 15:00
2261,4.8528595039999995,4/5/15 15:30
2262,4.880959568,4/5/15 16:00
2263,4.5088718960000005,4/5/15 16:30
2264,4.217289678999999,4/5/15 17:00
2265,4.618399504,4/5/15 17:30
2266,3.9489098260000004,4/5/15 18:00
2267,4.28003039,4/5/15 18:30
2268,4.019032661000001,4/5/15 19:00
2269,4.991762327,4/5/15 19:30
2270,4.315287366000001,4/5/15 20:00
2271,3.8999508169999997,4/5/15 20:30
2272,4.052037045,4/5/15 21:00
2273,3.298853882,4/5/15 21:30
2274,4.2245141330000004,4/5/15 22:00
2275,3.565189966,4/5/15 22:30
2276,4.035269097,4/5/15 23:00
2277,3.406560145,4/5/15 23:30
2278,3.80503589,4/6/15 0:00
2279,3.122045791,4/6/15 0:30
2280,3.160600296,4/6/15 1:00
2281,3.6679623360000004,4/6/15 1:30
2282,3.731854008,4/6/15 2:00
2283,3.906889145,4/6/15 2:30
2284,3.3153263039999996,4/6/15 3:00
2285,3.91278048,4/6/15 3:30
2286,3.5734006160000003,4/6/15 4:00
2287,3.5020802110000004,4/6/15 4:30
2288,3.3714084310000003,4/6/15 5:00
2289,3.30952232,4/6/15 5:30
2290,3.728224009,4/6/15 6:00
2291,3.2189376210000002,4/6/15 6:30
2292,3.87643274,4/6/15 7:00
2293,4.141558368,4/6/15 7:30
2294,4.099586026,4/6/15 8:00
2295,4.397051891,4/6/15 8:30
2296,4.752982234,4/6/15 9:00
2297,4.974749296000001,4/6/15 9:30
2298,4.636942309,4/6/15 10:00
2299,4.7146065,4/6/15 10:30
2300,4.856184256000001,4/6/15 11:00
2301,5.9677328,4/6/15 11:30
2302,5.842436523,4/6/15 12:00
2303,5.597903644,4/6/15 12:30
2304,5.490328762000001,4/6/15 13:00
2305,5.239250404,4/6/15 13:30
2306,5.365404507,4/6/15 14:00
2307,4.668621072,4/6/15 14:30
2308,5.57840568,4/6/15 15:00
2309,4.630153181,4/6/15 15:30
2310,4.992618639,4/6/15 16:00
2311,5.283970404,4/6/15 16:30
2312,4.615695004,4/6/15 17:00
2313,4.810598178,4/6/15 17:30
2314,4.427644105,4/6/15 18:00
2315,4.089205773,4/6/15 18:30
2316,4.176888827,4/6/15 19:00
2317,4.308912819,4/6/15 19:30
2318,4.289710087,4/6/15 20:00
2319,4.055751389,4/6/15 20:30
2320,4.127474653999999,4/6/15 21:00
2321,4.123267444,4/6/15 21:30
2322,5.144343911,4/6/15 22:00
2323,4.662860591,4/6/15 22:30
2324,4.364107117,4/6/15 23:00
2325,4.554797985,4/6/15 23:30
2326,4.6776448230000005,4/7/15 0:00
2327,4.184883877,4/7/15 0:30
2328,4.077394339,4/7/15 1:00
2329,3.515233665,4/7/15 1:30
2330,3.065765406,4/7/15 2:00
2331,4.02385092,4/7/15 2:30
2332,3.499674125,4/7/15 3:00
2333,3.8452752880000003,4/7/15 3:30
2334,3.3031391930000003,4/7/15 4:00
2335,3.84664677,4/7/15 4:30
2336,3.968537243,4/7/15 5:00
2337,4.030426299,4/7/15 5:30
2338,4.2351890260000005,4/7/15 6:00
2339,4.6099745,4/7/15 6:30
2340,4.029264021,4/7/15 7:00
2341,4.466208873,4/7/15 7:30
2342,3.8411133680000002,4/7/15 8:00
2343,4.782378936000001,4/7/15 8:30
2344,5.039586035,4/7/15 9:00
2345,5.411283302999999,4/7/15 9:30
2346,5.32377368,4/7/15 10:00
2347,5.501792168,4/7/15 10:30
2348,5.620559867000001,4/7/15 11:00
2349,4.872309085,4/7/15 11:30
2350,6.100331655,4/7/15 12:00
2351,5.765863929,4/7/15 12:30
2352,5.310107451,4/7/15 13:00
2353,4.803181899,4/7/15 13:30
2354,6.023136939,4/7/15 14:00
2355,5.664694484,4/7/15 14:30
2356,5.899910247999999,4/7/15 15:00
2357,5.416499728,4/7/15 15:30
2358,5.759590039,4/7/15 16:00
2359,5.410829892000001,4/7/15 16:30
2360,5.917222122,4/7/15 17:00
2361,4.884518612,4/7/15 17:30
2362,5.214162358,4/7/15 18:00
2363,4.244880564,4/7/15 18:30
2364,4.70477087,4/7/15 19:00
2365,4.38905137,4/7/15 19:30
2366,4.481610258,4/7/15 20:00
2367,4.023729825,4/7/15 20:30
2368,3.2181643189999996,4/7/15 21:00
2369,3.6713226789999998,4/7/15 21:30
2370,4.482633551,4/7/15 22:00
2371,4.629223233,4/7/15 22:30
2372,4.254295496,4/7/15 23:00
2373,3.3006225760000003,4/7/15 23:30
2374,3.44828189,4/8/15 0:00
2375,3.8275075810000003,4/8/15 0:30
2376,4.294689848,4/8/15 1:00
2377,3.596954575,4/8/15 1:30
2378,3.597838137,4/8/15 2:00
2379,2.9476652619999997,4/8/15 2:30
2380,3.3134613739999996,4/8/15 3:00
2381,2.62977381,4/8/15 3:30
2382,3.483414461,4/8/15 4:00
2383,3.874677625,4/8/15 4:30
2384,4.16783003,4/8/15 5:00
2385,3.5207874130000003,4/8/15 5:30
2386,3.263012781,4/8/15 6:00
2387,3.2262098839999998,4/8/15 6:30
2388,3.619614005,4/8/15 7:00
2389,3.860186257,4/8/15 7:30
2390,4.2529546830000005,4/8/15 8:00
2391,4.052231815,4/8/15 8:30
2392,4.529822858,4/8/15 9:00
2393,5.53622472,4/8/15 9:30
2394,5.091073543,4/8/15 10:00
2395,5.059104327,4/8/15 10:30
2396,5.406418927000001,4/8/15 11:00
2397,4.559593015,4/8/15 11:30
2398,5.358211035,4/8/15 12:00
2399,5.324972331000001,4/8/15 12:30
2400,4.936365889,4/8/15 13:00
2401,5.340394231,4/8/15 13:30
2402,5.1109675469999996,4/8/15 14:00
2403,5.276209393,4/8/15 14:30
2404,4.856445975,4/8/15 15:00
2405,5.155165706,4/8/15 15:30
2406,4.6730762530000005,4/8/15 16:00
2407,4.188904955,4/8/15 16:30
2408,4.8737938110000005,4/8/15 17:00
2409,4.693785317,4/8/15 17:30
2410,4.752289056,4/8/15 18:00
2411,4.128413765,4/8/15 18:30
2412,4.1821682430000005,4/8/15 19:00
2413,3.782952027,4/8/15 19:30
2414,3.713695149,4/8/15 20:00
2415,3.94138145,4/8/15 20:30
2416,3.815086242,4/8/15 21:00
2417,4.069633817,4/8/15 21:30
2418,3.636631618,4/8/15 22:00
2419,3.811094497,4/8/15 22:30
2420,4.105867363,4/8/15 23:00
2421,3.445251921,4/8/15 23:30
2422,3.5146668869999997,4/9/15 0:00
2423,3.327437637,4/9/15 0:30
2424,3.098175677,4/9/15 1:00
2425,3.616719228,4/9/15 1:30
2426,2.969339633,4/9/15 2:00
2427,2.929275277,4/9/15 2:30
2428,2.7562047360000004,4/9/15 3:00
2429,3.011587565,4/9/15 3:30
2430,3.1514890739999997,4/9/15 4:00
2431,3.1909999910000004,4/9/15 4:30
2432,3.5406001789999997,4/9/15 5:00
2433,2.938920983,4/9/15 5:30
2434,2.946559029,4/9/15 6:00
2435,3.222986597,4/9/15 6:30
2436,3.45659541,4/9/15 7:00
2437,3.96285963,4/9/15 7:30
2438,3.716959474,4/9/15 8:00
2439,3.979072312,4/9/15 8:30
2440,4.9452758480000005,4/9/15 9:00
2441,4.294589226,4/9/15 9:30
2442,4.13065313,4/9/15 10:00
2443,4.469426988,4/9/15 10:30
2444,5.3311574219999995,4/9/15 11:00
2445,4.418077253,4/9/15 12:30
2446,4.578170842,4/9/15 13:00
2447,4.51330951,4/9/15 13:30
2448,,4/9/15 14:00
2449,,4/9/15 14:30
2450,,4/9/15 15:00
2451,,4/9/15 15:30
2452,,4/9/15 16:00
2453,,4/9/15 16:30
2454,,4/9/15 17:00
2455,,4/9/15 17:30
2456,,4/9/15 18:00
2457,,4/9/15 18:30
2458,,4/9/15 19:00
2459,,4/9/15 19:30
2460,,4/9/15 20:00
2461,,4/9/15 20:30
2462,,4/9/15 21:00
2463,,4/9/15 21:30
2464,,4/9/15 22:00
2465,,4/9/15 22:30
2466,,4/9/15 23:00
2467,,4/9/15 23:30
2468,,4/10/15 0:00
2469,,4/10/15 0:30
2470,,4/10/15 1:00
2471,,4/10/15 1:30
2472,,4/10/15 2:00
2473,,4/10/15 2:30
2474,,4/10/15 3:00
2475,,4/10/15 3:30
2476,,4/10/15 4:00
2477,,4/10/15 4:30
2478,,4/10/15 5:00
2479,,4/10/15 5:30
2480,,4/10/15 6:00
2481,,4/10/15 6:30
2482,,4/10/15 7:00
2483,,4/10/15 7:30
2484,,4/10/15 8:00
2485,,4/10/15 8:30
2486,,4/10/15 9:00
2487,,4/10/15 9:30
2488,,4/10/15 10:00
2489,,4/10/15 10:30
2490,,4/10/15 11:00
2491,,4/10/15 11:30
2492,,4/10/15 12:00
2493,,4/10/15 12:30
2494,,4/10/15 13:00
2495,,4/10/15 13:30
2496,,4/10/15 14:00
2497,,4/10/15 14:30
2498,,4/10/15 15:00
2499,,4/10/15 15:30
2500,,4/10/15 16:00
2501,,4/10/15 16:30
2502,,4/10/15 17:00
2503,,4/10/15 17:30
2504,,4/10/15 18:00
2505,,4/10/15 18:30
2506,,4/10/15 19:00
2507,,4/10/15 19:30
2508,,4/10/15 20:00
2509,,4/10/15 20:30
2510,,4/10/15 21:00
2511,,4/10/15 21:30
2512,,4/10/15 22:00
2513,,4/10/15 22:30
2514,,4/10/15 23:00
2515,,4/10/15 23:30
2516,,4/11/15 0:00
2517,,4/11/15 0:30
2518,,4/11/15 1:00
2519,,4/11/15 1:30
2520,,4/11/15 2:00
2521,,4/11/15 2:30
2522,,4/11/15 3:00
2523,,4/11/15 3:30
2524,,4/11/15 4:00
2525,,4/11/15 4:30
2526,,4/11/15 5:00
2527,,4/11/15 5:30
2528,,4/11/15 6:00
2529,,4/11/15 6:30
2530,,4/11/15 7:00
2531,,4/11/15 7:30
2532,,4/11/15 8:00
2533,,4/11/15 8:30
2534,,4/11/15 9:00
2535,,4/11/15 9:30
2536,,4/11/15 10:00
2537,,4/11/15 10:30
2538,,4/11/15 11:00
2539,,4/11/15 11:30
2540,,4/11/15 12:00
2541,,4/11/15 12:30
2542,,4/11/15 13:00
2543,,4/11/15 13:30
2544,,4/11/15 14:00
2545,,4/11/15 14:30
2546,,4/11/15 15:00
2547,,4/11/15 15:30
2548,,4/11/15 16:00
2549,,4/11/15 16:30
2550,,4/11/15 17:00
2551,,4/11/15 17:30
2552,,4/11/15 18:00
2553,,4/11/15 18:30
2554,,4/11/15 19:00
2555,,4/11/15 19:30
2556,,4/11/15 20:00
2557,,4/11/15 20:30
2558,,4/11/15 21:00
2559,,4/11/15 21:30
2560,,4/11/15 22:00
2561,,4/11/15 22:30
2562,,4/11/15 23:00
2563,,4/11/15 23:30
2564,,4/12/15 0:00
2565,,4/12/15 0:30
2566,,4/12/15 1:00
2567,,4/12/15 1:30
2568,,4/12/15 2:00
2569,,4/12/15 2:30
2570,,4/12/15 3:00
2571,,4/12/15 3:30
2572,,4/12/15 4:00
2573,,4/12/15 4:30
2574,,4/12/15 5:00
2575,,4/12/15 5:30
2576,,4/12/15 6:00
2577,,4/12/15 6:30
2578,,4/12/15 7:00
2579,,4/12/15 7:30
2580,,4/12/15 8:00
2581,,4/12/15 8:30
2582,,4/12/15 9:00
2583,,4/12/15 9:30
2584,,4/12/15 10:00
2585,,4/12/15 10:30
2586,,4/12/15 11:00
2587,,4/12/15 11:30
2588,,4/12/15 12:00
2589,,4/12/15 12:30
2590,,4/12/15 13:00
2591,,4/12/15 13:30
2592,,4/12/15 14:00
2593,,4/12/15 14:30
2594,,4/12/15 15:00
2595,,4/12/15 15:30
2596,,4/12/15 16:00
2597,,4/12/15 16:30
2598,,4/12/15 17:00
2599,,4/12/15 17:30
2600,,4/12/15 18:00
2601,,4/12/15 18:30
2602,,4/12/15 19:00
2603,,4/12/15 19:30
2604,,4/12/15 20:00
2605,,4/12/15 20:30
2606,,4/12/15 21:00
2607,,4/12/15 21:30
2608,,4/12/15 22:00
2609,,4/12/15 22:30
2610,,4/12/15 23:00
2611,,4/12/15 23:30
2612,,4/13/15 0:00
2613,,4/13/15 0:30
2614,,4/13/15 1:00
2615,,4/13/15 1:30
2616,,4/13/15 2:00
2617,,4/13/15 2:30
2618,,4/13/15 3:00
2619,,4/13/15 3:30
2620,,4/13/15 4:00
2621,,4/13/15 4:30
2622,,4/13/15 5:00
2623,,4/13/15 5:30
2624,,4/13/15 6:00
2625,,4/13/15 6:30
2626,,4/13/15 7:00
2627,,4/13/15 7:30
2628,,4/13/15 8:00
2629,,4/13/15 8:30
2630,,4/13/15 9:00
2631,,4/13/15 9:30
2632,,4/13/15 10:00
2633,,4/13/15 10:30
2634,,4/13/15 11:00
2635,,4/13/15 11:30
2636,,4/13/15 12:00
2637,,4/13/15 12:30
2638,,4/13/15 13:00
2639,,4/13/15 13:30
2640,,4/13/15 14:00
2641,,4/13/15 14:30
2642,,4/13/15 15:00
2643,,4/13/15 15:30
2644,,4/13/15 16:00
2645,,4/13/15 16:30
2646,,4/13/15 17:00
2647,,4/13/15 17:30
2648,,4/13/15 18:00
2649,,4/13/15 18:30
2650,,4/13/15 19:00
2651,,4/13/15 19:30
2652,,4/13/15 20:00
2653,,4/13/15 20:30
2654,,4/13/15 21:00
2655,,4/13/15 21:30
2656,,4/13/15 22:00
2657,,4/13/15 22:30
2658,,4/13/15 23:00
2659,,4/13/15 23:30
2660,,4/14/15 0:00
2661,,4/14/15 0:30
2662,,4/14/15 1:00
2663,,4/14/15 1:30
2664,,4/14/15 2:00
2665,,4/14/15 2:30
2666,,4/14/15 3:00
2667,,4/14/15 3:30
2668,,4/14/15 4:00
2669,,4/14/15 4:30
2670,,4/14/15 5:00
2671,,4/14/15 5:30
2672,,4/14/15 6:00
2673,,4/14/15 6:30
2674,,4/14/15 7:00
2675,,4/14/15 7:30
2676,,4/14/15 8:00
2677,,4/14/15 8:30
2678,,4/14/15 9:00
2679,,4/14/15 9:30
2680,,4/14/15 10:00
2681,,4/14/15 10:30
2682,,4/14/15 11:00
2683,,4/14/15 11:30
2684,,4/14/15 12:00
2685,,4/14/15 12:30
2686,,4/14/15 13:00
2687,,4/14/15 13:30
2688,,4/14/15 14:00
2689,,4/14/15 14:30
2690,,4/14/15 15:00
2691,,4/14/15 15:30
2692,,4/14/15 16:00
2693,,4/14/15 16:30
2694,,4/14/15 17:00
2695,,4/14/15 17:30
2696,,4/14/15 18:00
2697,,4/14/15 18:30
2698,,4/14/15 19:00
2699,,4/14/15 19:30
2700,,4/14/15 20:00
2701,,4/14/15 20:30
2702,,4/14/15 21:00
2703,,4/14/15 21:30
2704,,4/14/15 22:00
2705,,4/14/15 22:30
2706,,4/14/15 23:00
2707,,4/14/15 23:30
2708,,4/15/15 0:00
2709,,4/15/15 0:30
2710,,4/15/15 1:00
2711,,4/15/15 1:30
2712,,4/15/15 2:00
2713,,4/15/15 2:30
2714,,4/15/15 3:00
2715,,4/15/15 3:30
2716,,4/15/15 4:00
2717,,4/15/15 4:30
2718,,4/15/15 5:00
2719,,4/15/15 5:30
2720,,4/15/15 6:00
2721,,4/15/15 6:30
2722,,4/15/15 7:00
2723,,4/15/15 7:30
2724,,4/15/15 8:00
2725,,4/15/15 8:30
2726,,4/15/15 9:00
2727,,4/15/15 9:30
2728,,4/15/15 10:00
2729,,4/15/15 10:30
2730,,4/15/15 11:00
2731,,4/15/15 11:30
2732,,4/15/15 12:00
2733,,4/15/15 12:30
2734,,4/15/15 13:00
2735,,4/15/15 13:30
2736,,4/15/15 14:00
2737,,4/15/15 14:30
2738,,4/15/15 15:00
2739,,4/15/15 15:30
2740,,4/15/15 16:00
2741,,4/15/15 16:30
2742,,4/15/15 17:00
2743,,4/15/15 17:30
2744,,4/15/15 18:00
2745,,4/15/15 18:30
2746,,4/15/15 19:00
2747,,4/15/15 19:30
2748,,4/15/15 20:00
2749,,4/15/15 20:30
2750,,4/15/15 21:00
2751,,4/15/15 21:30
2752,,4/15/15 22:00
2753,,4/15/15 22:30
2754,,4/15/15 23:00
2755,,4/15/15 23:30
2756,,4/16/15 0:00
2757,,4/16/15 0:30
2758,,4/16/15 1:00
2759,,4/16/15 1:30
2760,,4/16/15 2:00
2761,,4/16/15 2:30
2762,,4/16/15 3:00
2763,,4/16/15 3:30
2764,,4/16/15 4:00
2765,,4/16/15 4:30
2766,,4/16/15 5:00
2767,,4/16/15 5:30
2768,,4/16/15 6:00
2769,,4/16/15 6:30
2770,,4/16/15 7:00
2771,,4/16/15 7:30
2772,,4/16/15 8:00
2773,,4/16/15 8:30
2774,,4/16/15 9:00
2775,,4/16/15 9:30
2776,,4/16/15 10:00
2777,,4/16/15 10:30
2778,,4/16/15 11:00
2779,,4/16/15 11:30
2780,,4/16/15 12:00
2781,,4/16/15 12:30
2782,,4/16/15 13:00
2783,,4/16/15 13:30
2784,,4/16/15 14:00
2785,,4/16/15 14:30
2786,,4/16/15 15:00
2787,,4/16/15 15:30
2788,,4/16/15 16:00
2789,,4/16/15 16:30
2790,,4/16/15 17:00
2791,,4/16/15 17:30
2792,,4/16/15 18:00
2793,,4/16/15 18:30
2794,,4/16/15 19:00
2795,,4/16/15 19:30
2796,,4/16/15 20:00
2797,,4/16/15 20:30
2798,,4/16/15 21:00
2799,,4/16/15 21:30
2800,,4/16/15 22:00
2801,,4/16/15 22:30
2802,,4/16/15 23:00
2803,,4/16/15 23:30
2804,,4/17/15 0:00
2805,,4/17/15 0:30
2806,,4/17/15 1:00
2807,,4/17/15 1:30
2808,,4/17/15 2:00
2809,,4/17/15 2:30
2810,,4/17/15 3:00
2811,,4/17/15 3:30
2812,,4/17/15 4:00
2813,,4/17/15 4:30
2814,,4/17/15 5:00
2815,,4/17/15 5:30
2816,,4/17/15 6:00
2817,,4/17/15 6:30
2818,,4/17/15 7:00
2819,,4/17/15 7:30
2820,,4/17/15 8:00
2821,,4/17/15 8:30
2822,,4/17/15 9:00
2823,,4/17/15 9:30
2824,,4/17/15 10:00
2825,,4/17/15 10:30
2826,,4/17/15 11:00
2827,,4/17/15 11:30
2828,,4/17/15 12:00
2829,,4/17/15 12:30
2830,,4/17/15 13:00
2831,,4/17/15 13:30
2832,,4/17/15 14:00
2833,,4/17/15 14:30
2834,,4/17/15 15:00
2835,,4/17/15 15:30
2836,,4/17/15 16:00
2837,,4/17/15 16:30
2838,,4/17/15 17:00
2839,,4/17/15 17:30
2840,,4/17/15 18:00
2841,,4/17/15 18:30
2842,,4/17/15 19:00
2843,,4/17/15 19:30
2844,,4/17/15 20:00
2845,,4/17/15 20:30
2846,,4/17/15 21:00
2847,,4/17/15 21:30
2848,,4/17/15 22:00
2849,,4/17/15 22:30
2850,,4/17/15 23:00
2851,,4/17/15 23:30
2852,,4/18/15 0:00
2853,,4/18/15 0:30
2854,,4/18/15 1:00
2855,,4/18/15 1:30
2856,,4/18/15 2:00
2857,,4/18/15 2:30
2858,,4/18/15 3:00
2859,,4/18/15 3:30
2860,,4/18/15 4:00
2861,,4/18/15 4:30
2862,,4/18/15 5:00
2863,,4/18/15 5:30
2864,,4/18/15 6:00
2865,,4/18/15 6:30
2866,,4/18/15 7:00
2867,,4/18/15 7:30
2868,,4/18/15 8:00
2869,,4/18/15 8:30
2870,,4/18/15 9:00
2871,,4/18/15 9:30
2872,,4/18/15 10:00
2873,,4/18/15 10:30
2874,,4/18/15 11:00
2875,,4/18/15 11:30
2876,,4/18/15 12:00
2877,,4/18/15 12:30
2878,,4/18/15 13:00
2879,,4/18/15 13:30
2880,,4/18/15 14:00
2881,,4/18/15 14:30
2882,,4/18/15 15:00
2883,,4/18/15 15:30
2884,,4/18/15 16:00
2885,,4/18/15 16:30
2886,,4/18/15 17:00
2887,,4/18/15 17:30
2888,,4/18/15 18:00
2889,,4/18/15 18:30
2890,,4/18/15 19:00
2891,,4/18/15 19:30
2892,,4/18/15 20:00
2893,,4/18/15 20:30
2894,,4/18/15 21:00
2895,,4/18/15 21:30
2896,,4/18/15 22:00
2897,,4/18/15 22:30
2898,,4/18/15 23:00
2899,,4/18/15 23:30
2900,,4/19/15 0:00
2901,,4/19/15 0:30
2902,,4/19/15 1:00
2903,,4/19/15 1:30
2904,,4/19/15 2:00
2905,,4/19/15 2:30
2906,,4/19/15 3:00
2907,,4/19/15 3:30
2908,,4/19/15 4:00
2909,,4/19/15 4:30
2910,,4/19/15 5:00
2911,,4/19/15 5:30
2912,,4/19/15 6:00
2913,,4/19/15 6:30
2914,,4/19/15 7:00
2915,,4/19/15 7:30
2916,,4/19/15 8:00
2917,,4/19/15 8:30
2918,,4/19/15 9:00
2919,,4/19/15 9:30
2920,,4/19/15 10:00
2921,,4/19/15 10:30
2922,,4/19/15 11:00
2923,,4/19/15 11:30
2924,,4/19/15 12:00
2925,,4/19/15 12:30
2926,,4/19/15 13:00
2927,,4/19/15 13:30
2928,,4/19/15 14:00
2929,,4/19/15 14:30
2930,,4/19/15 15:00
2931,,4/19/15 15:30
2932,,4/19/15 16:00
2933,,4/19/15 16:30
2934,,4/19/15 17:00
2935,,4/19/15 17:30
2936,,4/19/15 18:00
2937,,4/19/15 18:30
2938,,4/19/15 19:00
2939,,4/19/15 19:30
2940,,4/19/15 20:00
2941,,4/19/15 20:30
2942,,4/19/15 21:00
2943,,4/19/15 21:30
2944,,4/19/15 22:00
2945,,4/19/15 22:30
2946,,4/19/15 23:00
2947,,4/19/15 23:30
2948,,4/20/15 0:00
2949,,4/20/15 0:30
2950,,4/20/15 1:00
2951,,4/20/15 1:30
2952,,4/20/15 2:00
2953,,4/20/15 2:30
2954,,4/20/15 3:00
2955,,4/20/15 3:30
2956,,4/20/15 4:00
2957,,4/20/15 4:30
2958,,4/20/15 5:00
2959,,4/20/15 5:30
2960,,4/20/15 6:00
2961,,4/20/15 6:30
2962,,4/20/15 7:00
2963,,4/20/15 7:30
2964,,4/20/15 8:00
2965,,4/20/15 8:30
2966,,4/20/15 9:00
2967,,4/20/15 9:30
2968,,4/20/15 10:00
2969,,4/20/15 10:30
2970,,4/20/15 11:00
2971,,4/20/15 11:30
2972,,4/20/15 12:00
2973,,4/20/15 12:30
2974,,4/20/15 13:00
2975,,4/20/15 13:30
2976,,4/20/15 14:00
2977,,4/20/15 14:30
2978,,4/20/15 15:00
2979,,4/20/15 15:30
2980,,4/20/15 16:00
2981,,4/20/15 16:30
2982,,4/20/15 17:00
2983,,4/20/15 17:30
2984,,4/20/15 18:00
2985,,4/20/15 18:30
2986,,4/20/15 19:00
2987,,4/20/15 19:30
2988,,4/20/15 20:00
2989,,4/20/15 20:30
2990,,4/20/15 21:00
2991,,4/20/15 21:30
2992,,4/20/15 22:00
2993,,4/20/15 22:30
2994,,4/20/15 23:00
2995,,4/20/15 23:30
2996,,4/21/15 0:00
2997,,4/21/15 0:30
2998,,4/21/15 1:00
2999,,4/21/15 1:30
3000,,4/21/15 2:00
3001,,4/21/15 2:30
3002,,4/21/15 3:00
3003,,4/21/15 3:30
3004,,4/21/15 4:00
3005,,4/21/15 4:30
3006,,4/21/15 5:00
3007,,4/21/15 5:30
3008,,4/21/15 6:00
3009,,4/21/15 6:30
3010,,4/21/15 7:00
3011,,4/21/15 7:30
3012,,4/21/15 8:00
3013,,4/21/15 8:30
3014,,4/21/15 9:00
3015,,4/21/15 9:30
3016,,4/21/15 10:00
3017,,4/21/15 10:30
3018,,4/21/15 11:00
3019,,4/21/15 11:30
3020,,4/21/15 12:00
3021,,4/21/15 12:30
3022,,4/21/15 13:00
3023,,4/21/15 13:30
3024,,4/21/15 14:00
3025,,4/21/15 14:30
3026,,4/21/15 15:00
3027,,4/21/15 15:30
3028,,4/21/15 16:00
3029,,4/21/15 16:30
3030,,4/21/15 17:00
3031,,4/21/15 17:30
3032,,4/21/15 18:00
3033,,4/21/15 18:30
3034,,4/21/15 19:00
3035,,4/21/15 19:30
3036,,4/21/15 20:00
3037,,4/21/15 20:30
3038,,4/21/15 21:00
3039,,4/21/15 21:30
3040,,4/21/15 22:00
3041,,4/21/15 22:30
3042,,4/21/15 23:00
3043,,4/21/15 23:30
3044,,4/22/15 0:00
3045,,4/22/15 0:30
3046,,4/22/15 1:00
3047,,4/22/15 1:30
3048,,4/22/15 2:00
3049,,4/22/15 2:30
3050,,4/22/15 3:00
3051,,4/22/15 3:30
3052,,4/22/15 4:00
3053,,4/22/15 4:30
3054,,4/22/15 5:00
3055,,4/22/15 5:30
3056,,4/22/15 6:00
3057,,4/22/15 6:30
3058,,4/22/15 7:00
3059,,4/22/15 7:30
3060,,4/22/15 8:00
3061,,4/22/15 8:30
3062,,4/22/15 9:00
3063,,4/22/15 9:30
3064,,4/22/15 10:00
3065,,4/22/15 10:30
3066,,4/22/15 11:00
3067,,4/22/15 11:30
3068,,4/22/15 12:00
3069,,4/22/15 12:30
3070,,4/22/15 13:00
3071,,4/22/15 13:30
3072,,4/22/15 14:00
3073,,4/22/15 14:30
3074,,4/22/15 15:00
3075,,4/22/15 15:30
